ClusterName,StopCode,Lat,Long,StopName,TAZ
"מתמ""ז-קריות",42940,32.846161,35.095928,דרור/אורט אפק,703.000000
שרון חולון מרחבי,30254,32.323502,34.881729,צומת נווה איתמר,
חדרה-נתניה,41903,32.772835,35.032394,"צה""ל/חבצלת",1805.000000
העמקים,55642,32.688690,35.297436,אל-חאג'/א-דיר,1932.000000
"מתמ""ז-קריות",42226,32.816864,35.044243,י.סימון/פרנץ לוי,1204.000000
חדרה-נתניה,46101,32.504551,35.056633,חאכורת אל עסלי א,3820.000000
הגליל,54927,32.768208,35.171009,סוועאד/יציאה,1102.000000
רמת הגולן,52792,32.813290,35.678947,מסעף תעשיות גולן,3111.000000
העמקים,42586,32.708405,35.117481,כיכר משה דיין,2205.000000
קווי נצרת - נסיעות ותיירות,52074,32.859219,35.195976,אלמלכ-סולימאן,415.000000
הגליל,55800,33.083080,35.224030,עראמשה/יציאה,3402.000000
העמקים,58154,32.804684,35.482567,שער,3511.000000
מרחב נצרת ג'י.בי טורס,43270,32.722187,35.105618,מ.העמקים/אלרואי,2207.000000
הגליל,56663,33.048351,35.104420,גן לאומי אכזיב,102.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,54209,32.893955,35.413628,מע'אר יציאה,3506.000000
הגליל,50781,32.992817,35.314632,בוק. אלגרביה/864,3423.000000
"מתמ""ז-קריות",43775,32.795654,35.036629,דרך יגאל ידין,1212.000000
חיפה עירוני,2244,32.761417,34.979919,החרוב,2403.000000
הגליל,56191,32.890034,35.366272,מריסאת 3,301.000000
ירושלים מרכז,2494,31.790644,35.175087,שאולזון/רוזנטל,
קריית שמונה עירוני,53039,33.217010,35.544174,מרגליות/מרכז,3301.000000
ירושלים עוטף מערב,1589,31.764612,35.164516,"ת.רק""ל יפה נוף",
הגליל,56655,32.954300,35.388084,ג'ונבלאט/אלסנובר,3409.000000
העמקים,50601,32.684349,35.236660,שדרות הבנים,2106.000000
הגליל,42647,32.763786,35.015949,אוניברסיטה/IBM,1624.000000
העמקים,56816,32.675278,35.233894,הגפן/אלי כהן,2110.000000
הגליל,56651,32.897541,35.365044,שכונה מזרחית,301.000000
חדרה פרברי,48009,32.510475,35.060169,אבן ח'לדון ב,3818.000000
חדרה-נתניה,47873,32.525978,34.934586,ד. העצמאות/נורית,3906.000000
חולון עירוני ומטרופוליני+תחרות חולון,20550,32.694153,35.130287,יוסף לוי/הכובשים,2209.000000
קווי נצרת - נסיעות ותיירות,57131,32.780022,35.522545,שד. ספיר/יפה נוף,3520.000000
העמקים,41831,32.772312,35.035019,"צה""ל/ציון",1804.000000
חיפה עירוני,41818,32.767689,34.996944,אנטוורפן/איטליה,1623.000000
הגליל,59476,32.960159,35.161922,סולטאן באשא ה,231.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,58851,32.788097,35.187382,מסעף מחצבה מזרח,423.000000
חדרה-נתניה,40068,32.520401,34.907028,רוטשילד/איריס,3913.000000
מרחב נצרת ג'י.בי טורס,40311,32.778214,35.027554,טכניון/הנ.כימית,1718.000000
קווי נצרת - נסיעות ותיירות,43719,32.774578,35.043205,עמק הכרמל,1816.000000
רמת הגולן,55213,32.548405,35.410683,כלא שאטה,3621.000000
הגליל,54878,33.019444,35.449783,גן ילדים,3307.000000
הגליל,50815,32.942337,35.080589,אלרויס/אל דריגאת,219.000000
רמת הגולן,58065,32.769611,35.547810,חמי טבריה,3516.000000
ירושלים-ב.ברק קו 402,640,31.800289,35.126221,מחלף חמד,
הגליל,59796,32.925854,35.178761,ברוש/בריכה,242.000000
חדרה-נתניה,40042,32.505939,34.903713,רוטשילד/המגדל,3913.000000
רמת הגולן,58032,32.561714,35.546688,אולפנה,3701.000000
חיפה עירוני,40689,32.770973,35.138191,חוואלד ד,1102.000000
תל אביב-גליל עמקים,46136,32.501915,35.079937,צומת עארה,3816.000000
העמקים,55273,32.542042,35.264992,מושב ברק א,3628.000000
חיפה עירוני,42603,32.826763,34.968643,רכבל /סטלה מאריס,1601.000000
קריית שמונה-חיפה,50560,32.928066,35.392506,צומת מורן,301.000000
הגליל,53210,33.098148,35.510925,מלכיה/מרכז 2,3302.000000
"מתמ""ז-קריות",43770,32.820026,35.038544,נמל המפרץ,1226.000000
העמקים,40415,32.548412,34.957848,אורט השומרון/652,3905.000000
בקעת אונו אלעד,25937,32.083584,34.796745,ת. רכבת סבידור,
חדרה-נתניה,40297,32.779610,35.014004,מלל/יערי,1712.000000
קריית שמונה עירוני,57830,33.173164,35.603168,כפר בלום/9778,3209.000000
תל אביב-גליל עמקים,40458,32.448971,34.961300,צומת תלמי אלעזר,4003.000000
קווי נצרת - נסיעות ותיירות,59922,32.963470,35.495743,"הפלמ""ח/רביצקי",3314.000000
רמת הגולן,54374,33.225113,35.604927,מסעף בית הלל/למע,3203.000000
רמת הגולן,54333,32.874557,35.546757,מסעף טבח'ה,3501.000000
פתח תקוה-ראש העין,20037,32.091442,34.839352,קניון בני ברק,
הגליל,50371,32.954956,35.151409,מ.כפר יאסיף צפון,208.000000
הגליל,26583,32.092892,34.844673,מח.גהה/זבוטינסקי,
העמקים,58517,32.682396,35.124170,צומת כפר יהושע,2209.000000
הגליל,59515,33.020570,35.288973,מרווה/הדפנה,3414.000000
חדרה-נתניה,40359,32.542698,34.953795,כפר תפוז/652,3905.000000
הגליל,56041,32.955139,35.156614,אל חלאת 2,208.000000
הגליל,55614,32.948505,35.549400,מזכירות,3216.000000
חדרה פרברי,43204,32.468243,34.966999,דרור/ש.המלכה,3918.000000
תל אביב-חדרה,40462,32.452690,34.962711,"בית אריזה/פיק""א",3918.000000
הגליל,50855,33.015961,35.336160,חילים משוחררים ג,3406.000000
הגליל,58358,32.980953,35.272633,צ. אלון/ש. הגליל,3425.000000
הגליל,59953,32.980515,35.335701,נחל פקיעין/864,3408.000000
תל אביב-שרון-חיפה,40359,32.542625,34.953903,כפר תפוז/652,3905.000000
רמת הגולן,55316,32.541332,35.437576,מסעף בית השיטה,3620.000000
ירושלים-באר שבע,6109,31.973988,35.469448,ת. מרכזית י-ם,
שרון חולון מרחבי,33598,32.097633,34.885315,מסוף משה ארנס,
צפון הנגב,6109,31.788914,35.203465,ת. מרכזית י-ם,
חדרה-נתניה,41740,32.394390,35.046013,צומת ג'ת,4021.000000
ירושלים-באר שבע,15657,31.243029,34.795868,"ת.מרכזית ב""ש",
שומרון,30617,32.319729,34.940418,צומת חניאל,
קווי נצרת - נסיעות ותיירות,50112,32.834461,35.216423,צומת מצפה אביב,403.000000
רמת הגולן,54477,33.249760,35.729660,אנדרטת סירת אגוז,3102.000000
העמקים,47048,32.699940,35.049438,בית התפילה,2306.000000
הגליל,58356,32.962841,35.291283,האלה/הגפן,3424.000000
תל אביב-גליל עמקים,52935,32.724110,35.623562,קיבוץ האון,3530.000000
הנגב,15535,31.645285,34.730404,צומת רווחה,
תל אביב-גליל עמקים,51691,32.714870,35.615116,מסעף תל קציר,3530.000000
הגליל,50181,33.055256,35.103195,אכסניית יד ליד,101.000000
תל אביב-גליל עמקים,57071,32.687492,35.582958,מסעף בית זרע,3530.000000
פתח תקוה-ראש העין,21374,32.085697,34.837944,ר.עקיבא/א.הנביא,
עוטף ירושלים,60425,31.816719,35.389431,צומת מצפה יריחו,
העמקים,41926,32.706711,35.106171,מזרח/נחל קדומים,2206.000000
מרחב נצרת ג'י.בי טורס,50884,32.693298,35.290882,אום וואסף/ד.חיפה,1931.000000
קווי נצרת - נסיעות ותיירות,58874,32.734756,35.212749,צומת זרזיר,2102.000000
חדרה-נתניה,46037,32.517952,34.920193,האילן/ההדס,3910.000000
העמקים,52197,32.635395,35.403656,מסגד,3606.000000
ירושלים צפון-ציר מזרחי,51639,32.767754,35.309624,צומת ערב אל היב,2006.000000
שרון חולון מרחבי,26807,32.175655,34.891525,מסוף עתידים,
חדרה פרברי,2275,32.474140,34.964886,"הדרים/תרפ""ט",3919.000000
הגליל,51425,32.981960,35.556938,מסוף חצור גלילית,3213.000000
הגליל,59391,32.982269,35.251797,בית הקשיש,3426.000000
הגליל,59507,33.003452,35.278828,אשכולות/חבצלת,3415.000000
העמקים,55403,32.646080,35.125751,צומת הזורע,2218.000000
קווי נצרת – שאמ,56494,32.723251,35.284657,אל-משארף/אל-גליל,1924.000000
תל אביב-גליל עמקים,37861,32.161961,34.894352,מסוף רעננה,
קווי נצרת - נסיעות ותיירות,40518,32.804729,35.074940,דרך חיפה/זבולון,905.000000
חולון עירוני ומטרופוליני+תחרות חולון,30993,31.956432,34.897823,ת. מרכזית לוד,
הגליל,55012,32.694809,35.298332,זיאד/ כביש 75,1927.000000
קווי נצרת - נסיעות ותיירות,51251,32.935501,35.083000,כביש 8510/המכללה,203.000000
ירושלים עירוני,1309,31.783621,35.235855,מוזיאון רוקפלר,
ירושלים עוטף מערב,22277,32.085873,34.831982,עקיבא/קדושי ורשה,
חדרה-נתניה,48093,32.448097,34.983337,הראשונים/ד.השדות,4003.000000
שומרון,21666,32.098770,34.827137,קניון איילון,
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,58025,32.826195,35.512260,צומת מגדל,3502.000000
מרחב נצרת ג'י.בי טורס,54140,32.678379,35.264538,יפיע א'/כניסה,1934.000000
חדרה-נתניה,30433,32.322598,34.912647,בית ספר מפתן 1,
העמקים,41553,32.734707,35.153160,בסמת טבעון-בריכה,2202.000000
שומרון,47310,32.487480,35.110901,דרך האסיף/קציר,3821.000000
קווי נצרת – שאמ,54051,32.742821,35.337734,כנסיה,1917.000000
מרחב נצרת ג'י.בי טורס,52440,32.735416,35.325081,מכללת אל מראה,1904.000000
רמת הגולן,51701,32.991932,35.569305,קיבוץ מחניים,3211.000000
העמקים,56000,32.707275,35.575077,דגניה א,3524.000000
הגליל,57586,33.019985,35.346649,כנסיית הנוצרים,3405.000000
חדרה-נתניה,43650,32.405811,35.029102,צפונית ב 3,4021.000000
הגליל,58260,32.777672,35.221661,בית מרקחת כללית,1002.000000
מרחב נצרת ג'י.בי טורס,50060,32.773746,35.213524,צומת ביר אלמכסור,1002.000000
רמת הגולן,54437,33.017826,35.699368,קדמת צבי/9098,3106.000000
קווי נצרת - נסיעות ותיירות,54632,32.714302,35.226555,בירות ב,2102.000000
חדרה-נתניה,46817,32.484188,34.950661,תרשיש/גרניט,3921.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,58159,32.874691,35.447594,כלא צלמון,3504.000000
חדרה-נתניה,40964,32.785461,34.962635,אצטדיון סמי עופר,1517.000000
ירושלים-ב.ברק קו 402,645,31.826229,35.002560,ויצמן/גבעת שאול,
"רשל""צ פרברי",35098,31.950680,34.884991,דוד המלך/גולדברג,
רמת הגולן,51294,33.254417,35.765152,מג'דל מרכז מזון,3101.000000
העמקים,51541,32.733818,35.171993,מסעף אלוני אבא,2201.000000
קווי נצרת - נסיעות ותיירות,56711,32.649185,35.371960,צומת נעורה,3604.000000
חשמונאים,24068,32.083206,34.795841,ת. רכבת סבידור,
רחובות עירוני,32314,31.817734,34.776527,וייצמן/סברדלוב,
קווי נצרת – שאמ,53805,32.688365,35.276104,מאר יעקוב,1933.000000
קווי נצרת - נסיעות ותיירות,41654,32.854564,35.093930,צור שלום,601.000000
הגליל,51032,32.806860,35.154904,חיילים משוחררים,408.000000
קווי נצרת – שאמ,56356,32.706384,35.311847,אום אל-קסב,1909.000000
חדרה-נתניה,43597,32.498225,35.086440,בי''ס אל דהראת,3816.000000
קווי נצרת - נסיעות ותיירות,55108,32.879777,35.417084,"אלגמשה/ליד ב""ס",3509.000000
קווי נצרת - נסיעות ותיירות,51915,32.712519,35.212372,צומת מזאריב,2102.000000
קווי נצרת - נסיעות ותיירות,58677,32.726506,35.225205,"בי""ס מקיף זרזיר",2102.000000
הגליל,54945,32.859103,35.188219,"בי""ס חט""ב ה-5",415.000000
קווי נצרת - נסיעות ותיירות,53755,32.701050,35.208362,צומת נהלל,2102.000000
הגליל,59774,32.910351,35.356232,כמון 1,301.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,58117,32.795582,35.525505,משטרה/שמעון דהאן,3517.000000
רמת הגולן,52810,32.961910,35.752327,מסעף אניעם,3106.000000
מרחב נצרת ג'י.בי טורס,40543,32.815876,35.075554,אורט ביאליק/ההסת,809.000000
הגליל,59393,32.983063,35.248241,מאפיה,3426.000000
הגליל,59708,32.911083,35.279560,אורט בראודה,328.000000
הגליל,59183,32.992706,35.140495,נתיב השיירה 12,110.000000
הגליל,59843,32.831337,35.203453,מצפה אביב 4,410.000000
רמת הגולן,58003,32.961143,35.498280,פרומצנקו/יע. לוי,3313.000000
קריית שמונה-חיפה,52950,32.914703,35.225307,צומת צורית,334.000000
חדרה פרברי,2280,32.468445,34.981552,החלוץ/דרך הנדיב,3917.000000
קריית שמונה-חיפה,54319,32.993649,35.686462,המשושים/פעמונית,3107.000000
רחובות פרברי,31424,32.106220,34.863037,רכבת ק.אריה,
תל אביב-גליל עמקים,48138,32.409004,34.903439,צומת יער חדרה,4010.000000
העמקים,55372,32.492481,35.553585,צומת מעוז חיים,3703.000000
קווי נצרת - נסיעות ותיירות,59854,32.861122,35.343773,אל ג'ליל/ב.אל-מי,3002.000000
תל אביב-גליל עמקים,59862,32.986996,35.704216,פארק קצרין,3107.000000
עוטף ירושלים,1637,31.757175,34.988121,מסוף הרכבת/הורדה,
חיפה עירוני,40849,32.710964,34.962875,חוות אהרונסון,2419.000000
קווי נצרת - נסיעות ותיירות,58415,32.856575,35.198746,בלאט א דאמון,413.000000
הגליל,58376,32.995655,35.282261,שניר 2,3421.000000
רמת הגולן,54404,32.912933,35.768967,מסעף שמורת גמלא,3106.000000
תל אביב-גליל עמקים,57009,32.849419,35.519249,מרכז/מסעף גינוסר,3502.000000
חדרה פרברי,40359,32.541794,34.952969,כפר תפוז/652,3905.000000
חדרה פרברי,2273,32.475765,34.962864,הדרים/עולש,3919.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,50881,32.933071,35.346077,מסעף שזור,317.000000
קווי נצרת - נסיעות ותיירות,59701,32.895073,35.414024,כ.806/אלמנסורה,3506.000000
רמת הגולן,54492,33.259319,35.757751,מג'דל שאמס/989,3101.000000
