mode,ClusterName,StopCode,TAZ,nontransfer,transfer,all
bus,קווי נצרת – שאמ,50384.000,1930,3.071,0.000,3.071
bus,קווי נצרת – שאמ,50422.000,1916,0.024,0.000,0.024
bus,קווי נצרת – שאמ,50434.000,1916,0.143,0.000,0.143
bus,קווי נצרת – שאמ,50596.000,2112,0.357,0.000,0.357
bus,קווי נצרת – שאמ,50840.000,1926,44.500,3.286,47.786
bus,קווי נצרת – שאמ,50844.000,1909,6.643,0.881,7.524
bus,קווי נצרת – שאמ,50848.000,1909,1.738,0.286,2.024
bus,קווי נצרת – שאמ,50858.000,1925,0.357,0.048,0.405
bus,קווי נצרת – שאמ,50874.000,1909,32.238,2.929,35.167
bus,קווי נצרת – שאמ,50880.000,1930,21.048,0.429,21.476
bus,קווי נצרת – שאמ,50883.000,1931,45.429,0.714,46.143
bus,קווי נצרת – שאמ,50884.000,1931,6.786,0.119,6.905
bus,קווי נצרת – שאמ,50891.000,1925,0.643,0.024,0.667
bus,קווי נצרת – שאמ,50893.000,1924,0.071,0.000,0.071
bus,קווי נצרת – שאמ,50905.000,2005,12.500,0.000,12.500
bus,קווי נצרת – שאמ,50908.000,1931,16.119,0.095,16.214
bus,קווי נצרת – שאמ,50911.000,1931,5.190,0.000,5.190
bus,קווי נצרת – שאמ,50913.000,1931,1.452,0.000,1.452
bus,קווי נצרת – שאמ,50932.000,1925,3.310,0.357,3.667
bus,קווי נצרת – שאמ,50948.000,1925,0.357,0.000,0.357
bus,קווי נצרת – שאמ,50951.000,1925,0.667,0.000,0.667
bus,קווי נצרת – שאמ,50953.000,1924,0.071,0.000,0.071
bus,קווי נצרת – שאמ,50954.000,1924,0.048,0.000,0.048
bus,קווי נצרת – שאמ,50960.000,1922,25.357,0.024,25.381
bus,קווי נצרת – שאמ,50985.000,1925,5.119,0.000,5.119
bus,קווי נצרת – שאמ,50986.000,1925,0.143,0.000,0.143
bus,קווי נצרת – שאמ,50987.000,1925,0.214,0.000,0.214
bus,קווי נצרת – שאמ,50988.000,1909,3.048,0.000,3.048
bus,קווי נצרת – שאמ,50996.000,1923,2.214,0.048,2.262
bus,קווי נצרת – שאמ,51008.000,1910,0.452,0.000,0.452
bus,קווי נצרת – שאמ,51009.000,1910,2.643,0.024,2.667
bus,קווי נצרת – שאמ,51013.000,1926,1.452,0.071,1.524
bus,קווי נצרת – שאמ,51016.000,1927,1.143,0.119,1.262
bus,קווי נצרת – שאמ,51018.000,1929,4.286,0.071,4.357
bus,קווי נצרת – שאמ,51021.000,2003,5.952,0.262,6.214
bus,קווי נצרת – שאמ,51027.000,2003,20.452,0.167,20.619
bus,קווי נצרת – שאמ,51038.000,2007,8.429,0.000,8.429
bus,קווי נצרת – שאמ,51040.000,2007,4.190,0.024,4.214
bus,קווי נצרת – שאמ,51057.000,2002,15.214,0.048,15.262
bus,קווי נצרת – שאמ,51071.000,2007,10.238,0.048,10.286
bus,קווי נצרת – שאמ,51074.000,2009,3.143,0.000,3.143
bus,קווי נצרת – שאמ,51077.000,2002,3.095,0.000,3.095
bus,קווי נצרת – שאמ,51082.000,2011,17.143,0.071,17.214
bus,קווי נצרת – שאמ,51092.000,2002,20.452,0.095,20.548
bus,קווי נצרת – שאמ,51096.000,2001,4.167,0.119,4.286
bus,קווי נצרת – שאמ,51097.000,2001,2.500,0.286,2.786
bus,קווי נצרת – שאמ,51103.000,2005,2.119,0.048,2.167
bus,קווי נצרת – שאמ,51105.000,2012,7.690,0.119,7.810
bus,קווי נצרת – שאמ,51108.000,2012,4.595,0.024,4.619
bus,קווי נצרת – שאמ,51109.000,1921,1.595,0.000,1.595
bus,קווי נצרת – שאמ,51111.000,2012,83.810,0.381,84.190
bus,קווי נצרת – שאמ,51112.000,2012,69.333,0.095,69.429
bus,קווי נצרת – שאמ,51113.000,2012,62.762,0.143,62.905
bus,קווי נצרת – שאמ,51114.000,2012,29.929,0.143,30.071
bus,קווי נצרת – שאמ,51117.000,2005,16.476,0.024,16.500
bus,קווי נצרת – שאמ,51118.000,2005,17.833,0.024,17.857
bus,קווי נצרת – שאמ,51119.000,2005,17.214,0.071,17.286
bus,קווי נצרת – שאמ,51120.000,2001,7.048,0.071,7.119
bus,קווי נצרת – שאמ,51121.000,2001,1.667,0.024,1.690
bus,קווי נצרת – שאמ,51126.000,2012,17.071,0.024,17.095
bus,קווי נצרת – שאמ,51127.000,2012,9.690,0.024,9.714
bus,קווי נצרת – שאמ,51131.000,2005,0.333,0.000,0.333
bus,קווי נצרת – שאמ,51132.000,2005,0.929,0.000,0.929
bus,קווי נצרת – שאמ,51133.000,2005,0.095,0.000,0.095
bus,קווי נצרת – שאמ,51134.000,2005,2.310,0.024,2.333
bus,קווי נצרת – שאמ,51135.000,2003,5.143,0.000,5.143
bus,קווי נצרת – שאמ,51142.000,2011,1.690,0.000,1.690
bus,קווי נצרת – שאמ,51144.000,2011,2.143,0.024,2.167
bus,קווי נצרת – שאמ,51145.000,2011,5.286,0.000,5.286
bus,קווי נצרת – שאמ,51149.000,2009,3.476,0.000,3.476
bus,קווי נצרת – שאמ,51150.000,2009,3.071,0.000,3.071
bus,קווי נצרת – שאמ,51152.000,2011,36.929,0.262,37.190
bus,קווי נצרת – שאמ,51154.000,2007,17.738,0.048,17.786
bus,קווי נצרת – שאמ,51157.000,2007,5.381,0.000,5.381
bus,קווי נצרת – שאמ,51164.000,2011,67.857,1.000,68.857
bus,קווי נצרת – שאמ,51167.000,2004,1.500,0.119,1.619
bus,קווי נצרת – שאמ,51169.000,2004,1.738,0.000,1.738
bus,קווי נצרת – שאמ,51170.000,2004,1.595,0.000,1.595
bus,קווי נצרת – שאמ,51171.000,2004,0.857,0.000,0.857
bus,קווי נצרת – שאמ,51175.000,2004,10.214,0.095,10.310
bus,קווי נצרת – שאמ,51179.000,2008,2.357,0.000,2.357
bus,קווי נצרת – שאמ,51183.000,2004,12.905,0.286,13.190
bus,קווי נצרת – שאמ,51195.000,2007,4.857,0.000,4.857
bus,קווי נצרת – שאמ,51197.000,2004,1.952,0.000,1.952
bus,קווי נצרת – שאמ,51200.000,2008,2.024,0.119,2.143
bus,קווי נצרת – שאמ,51201.000,2008,2.405,0.000,2.405
bus,קווי נצרת – שאמ,51202.000,326,0.071,0.000,0.071
bus,קווי נצרת – שאמ,51211.000,2007,2.452,0.000,2.452
bus,קווי נצרת – שאמ,51212.000,2004,2.690,0.000,2.690
bus,קווי נצרת – שאמ,51214.000,2002,0.024,0.000,0.024
bus,קווי נצרת – שאמ,51217.000,2002,0.595,0.000,0.595
bus,קווי נצרת – שאמ,51218.000,2002,0.619,0.000,0.619
bus,קווי נצרת – שאמ,51225.000,2002,1.071,0.000,1.071
bus,קווי נצרת – שאמ,51228.000,2008,2.238,0.000,2.238
bus,קווי נצרת – שאמ,51347.000,1905,6.143,0.000,6.143
bus,קווי נצרת – שאמ,51348.000,1919,4.833,0.000,4.833
bus,קווי נצרת – שאמ,51349.000,1919,2.738,0.000,2.738
bus,קווי נצרת – שאמ,51351.000,1905,13.667,0.000,13.667
bus,קווי נצרת – שאמ,51352.000,1918,9.310,0.000,9.310
bus,קווי נצרת – שאמ,51413.000,2001,1.024,0.024,1.048
bus,קווי נצרת – שאמ,51458.000,2112,0.024,0.000,0.024
bus,קווי נצרת – שאמ,51647.000,1921,2.381,0.095,2.476
bus,קווי נצרת – שאמ,51648.000,1921,2.786,0.048,2.833
bus,קווי נצרת – שאמ,51649.000,1921,4.381,0.000,4.381
bus,קווי נצרת – שאמ,51650.000,1922,2.214,0.000,2.214
bus,קווי נצרת – שאמ,51652.000,1908,0.262,0.000,0.262
bus,קווי נצרת – שאמ,51654.000,1922,10.714,0.024,10.738
bus,קווי נצרת – שאמ,51655.000,1906,0.071,0.000,0.071
bus,קווי נצרת – שאמ,51821.000,2004,0.476,0.000,0.476
bus,קווי נצרת – שאמ,52047.000,2010,9.286,0.333,9.619
bus,קווי נצרת – שאמ,52051.000,2005,4.619,0.000,4.619
bus,קווי נצרת – שאמ,52066.000,1909,4.643,0.167,4.810
bus,קווי נצרת – שאמ,52089.000,1923,0.738,0.024,0.762
bus,קווי נצרת – שאמ,52112.000,1917,3.833,0.000,3.833
bus,קווי נצרת – שאמ,52121.000,2006,0.024,0.000,0.024
bus,קווי נצרת – שאמ,52143.000,1926,4.714,0.143,4.857
bus,קווי נצרת – שאמ,52148.000,1930,0.167,0.000,0.167
bus,קווי נצרת – שאמ,52149.000,1925,0.214,0.000,0.214
bus,קווי נצרת – שאמ,52150.000,1930,0.381,0.024,0.405
bus,קווי נצרת – שאמ,52151.000,1930,0.214,0.000,0.214
bus,קווי נצרת – שאמ,52153.000,1931,0.310,0.000,0.310
bus,קווי נצרת – שאמ,52154.000,1933,40.667,1.024,41.690
bus,קווי נצרת – שאמ,52156.000,1933,1.929,0.095,2.024
bus,קווי נצרת – שאמ,52157.000,1934,34.286,0.452,34.738
bus,קווי נצרת – שאמ,52158.000,1933,0.619,0.000,0.619
bus,קווי נצרת – שאמ,52166.000,1926,0.310,0.000,0.310
bus,קווי נצרת – שאמ,52175.000,2004,10.929,0.095,11.024
bus,קווי נצרת – שאמ,52176.000,2010,17.714,0.595,18.310
bus,קווי נצרת – שאמ,52178.000,2004,14.881,0.214,15.095
bus,קווי נצרת – שאמ,52179.000,2008,6.571,0.167,6.738
bus,קווי נצרת – שאמ,52182.000,2007,10.000,0.095,10.095
bus,קווי נצרת – שאמ,52183.000,1908,9.571,0.357,9.929
bus,קווי נצרת – שאמ,52184.000,2010,3.381,0.095,3.476
bus,קווי נצרת – שאמ,52185.000,2008,6.500,0.095,6.595
bus,קווי נצרת – שאמ,52187.000,1927,6.976,0.405,7.381
bus,קווי נצרת – שאמ,52189.000,1928,7.429,1.000,8.429
bus,קווי נצרת – שאמ,52190.000,1924,0.024,0.000,0.024
bus,קווי נצרת – שאמ,52191.000,1924,0.810,0.000,0.810
bus,קווי נצרת – שאמ,52192.000,1924,0.024,0.000,0.024
bus,קווי נצרת – שאמ,52195.000,1921,0.571,0.000,0.571
bus,קווי נצרת – שאמ,52201.000,1924,26.095,0.357,26.452
bus,קווי נצרת – שאמ,52202.000,1924,10.571,0.000,10.571
bus,קווי נצרת – שאמ,52203.000,1924,17.333,0.024,17.357
bus,קווי נצרת – שאמ,52204.000,1917,0.429,0.024,0.452
bus,קווי נצרת – שאמ,52206.000,1924,8.000,0.024,8.024
